"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","INVENTORY_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN2","Anyo_IFN2","EXEC_TIME"
"20501","42_556","21",59410.875,413.802852038928,21,NA,NA,59410.875,NA,NA,413.802852038928,NA,NA,5455.83144919017,2212.25370897735,5.9410875,413.802852038928,0,127.323954473516,254.647908947033,31.8309886183791,0,0,0,0,0,13.1846153846154,5.34615384615385,13.5204545895355,5.875,969,42,556,NA,920113,2,10,4,2,4,"S",920121,1,317,2,"0317J09","531","4646",91,174,"3","3","3","3","13",13,3,2,9,1,"30",40,21,0,9,1,3,NA,43,NA,1,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,37,15,95,57,NA,2,1,"W","20",NA,NA,NA,"1",1,2,NA,9,NA,0,0,NA,NA,"01",186,NA,"1.75",NA,"IFN2",14,174,21,"19920113",1992,11
"20504","42_567","21",399385.3125,3529.70296012692,21,NA,NA,399385.3125,NA,NA,3529.70296012692,NA,NA,40953.2194399295,31351.7554008468,39.93853125,3529.70296012692,0,2546.47908947033,827.605704077856,127.323954473516,28.2942121052258,0,0,0,0,11.6024549098196,8.88226452905812,12.0027849348551,10.7857142857143,979,42,567,NA,920114,1,52,5,1,2,"S",920120,1,317,1,"0317K04","521","4645",91,215,"2","2","3","3","15",15,3,3,9,1,"70",80,21,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,25,NA,NA,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,3,"W","17",NA,NA,NA,"1",1,1,NA,0,NA,4,0,NA,NA,"01",105,NA,"3.50",NA,"IFN2",25,215,21,"19920114",1992,12
"20506","42_571","21",140180.375,1591.54943091895,21,NA,NA,140180.375,NA,NA,1591.54943091895,NA,NA,16695.3535303398,7925.91616597639,14.0180375,1591.54943091895,0,1527.8874536822,63.6619772367581,0,0,0,0,0,0,10.49,4.98,10.5898205839381,5.16666666666667,983,42,571,NA,920114,1,14,4,1,4,"S",920120,1,317,2,"0317K07","528","4645",91,174,"1","1","3","3","14",14,4,3,9,1,"10",60,21,0,9,1,2,NA,43,NA,1,NA,3,NA,NA,NA,NA,NA,NA,21,3,6,NA,43,3,6,NA,NA,NA,NA,NA,21,43,65,15,NA,NA,NA,3,1,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",275,NA,"3.00",NA,"IFN2",18,174,21,"19920114",1992,12
"20507","42_573","21",192151.9375,1941.69030572112,21,NA,NA,192151.9375,NA,NA,1941.69030572112,NA,NA,21493.8750645605,10233.6628408089,19.21519375,1941.69030572112,127.323954473516,1432.39448782706,381.971863420549,0,0,0,0,0,0,11.0696721311475,5.27049180327869,11.225028752382,5.25,985,42,573,NA,920114,1,25,4,0,4,"S",920120,1,317,2,"0317K08","530","4645",91,174,"1","1","3","3","14",14,3,3,9,1,"10",60,21,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,15,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,4,0,NA,NA,"01",195,NA,"3.50",NA,"IFN2",9,174,21,"19920114",1992,11
"20508","42_586","21",65715.3125,732.112738222719,21,NA,NA,65715.3125,NA,NA,732.112738222719,NA,NA,7717.423190526,3421.83127647575,6.57153125,732.112738222719,0,636.619772367581,95.4929658551372,0,0,0,0,0,0,10.5413043478261,4.67391304347826,10.6905331953088,5.07142857142857,997,42,586,NA,920114,1,8,4,0,3,"S",920117,10,317,2,"0317K08","529","4644",91,174,"1","1","3","3","12",12,3,3,9,1,"10",30,21,0,9,1,2,NA,43,NA,1,NA,2,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,1,"W","16",NA,NA,NA,"W",1,2,NA,1,NA,0,0,NA,NA,"P204",225,NA,"3.00",NA,"IFN2",18,174,21,"19920114",1992,12
"20510","42_587","21",86635.625,1114.08460164327,21,43,NA,86635.625,12925.25,NA,1114.08460164327,254.647908947033,NA,12958.3954665421,6875.49354156988,9.9560875,1368.7325105903,0,1273.23954473516,95.4929658551372,0,0,0,0,0,0,9.46744186046512,5.02325581395349,9.62365665648253,5.14285714285714,998,42,587,NA,920114,1,13,4,3,4,"S",920117,10,317,2,"0317K08","530","4644",91,174,"1","1","3","3","12",12,3,4,9,1,"10",60,21,0,9,1,2,NA,43,NA,1,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,15,37,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",200,NA,"4.25",NA,"IFN2",9,174,21,"19920114",1992,11
"20518","42_600","21",106700.9375,859.436692696235,21,43,NA,106700.9375,46244.75,NA,859.436692696235,636.619772367581,NA,16706.4943763563,10647.4656928478,15.29456875,1496.05646506382,0,1145.91559026165,350.14087480217,0,0,0,0,0,0,11.1670212765957,7.11702127659574,11.4090552874982,7.5,1010,42,600,NA,920114,2,20,4,4,3,"S",920117,10,317,2,"0317K08","530","4643",91,174,"3","3","0","0","11",11,4,4,9,1,"25",60,21,8,7,1,3,2,43,2,3,0,2,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,37,15,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,4,NA,NA,"01",393,NA,"5.75",NA,"IFN2",13,174,21,"19920114",1992,12
"20520","42_604","21",315781.451388889,594.178454209743,21,NA,NA,315781.451388889,NA,NA,594.178454209743,NA,NA,15203.0106806148,8300.81447637063,31.5781451388889,594.178454209743,0,0,31.8309886183791,95.4929658551372,268.795014999645,169.765272631355,28.2942121052258,0,0,25.5866071428571,13.9702380952381,26.0129686635431,15.125,1014,42,604,NA,920114,2,37,5,2,1,"S",920117,1,317,1,"0317K02","514","4642",91,69,"2","2","3","3","14",14,4,3,9,1,"70",80,21,0,9,4,4,NA,43,NA,1,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,3,"W","19",NA,NA,NA,"1",1,3,NA,0,NA,0,4,NA,NA,"01",145,NA,"4.00",NA,"IFN2",18,69,21,"19920114",1992,12
"20521","42_605","21",344310.777777778,1283.84987427462,21,NA,NA,344310.777777778,NA,NA,1283.84987427462,NA,NA,23203.3759921931,15259.4222659996,34.4310777777778,1283.84987427462,0,0,668.45076098596,445.633840657307,155.618166578742,14.1471060526129,0,0,0,18.0732782369146,11.8856749311295,18.4787779401069,12.625,2439,42,605,NA,921218,1,47,4,1,0,"S",921222,3,317,1,"0317K02","515","4642",91,69,"2","2","3","3","14",15,2,2,9,1,"70",80,21,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,70,NA,NA,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,4,NA,NA,"01",365,NA,"1.25",NA,"IFN2",70,69,21,"19921218",1992,12
"20522","42_61","21",69235.5625,572.957795130823,21,NA,NA,69235.5625,NA,NA,572.957795130823,NA,NA,6784.7752240075,2307.74667483248,6.92355625,572.957795130823,0,381.971863420549,127.323954473516,63.6619772367581,0,0,0,0,0,11.8416666666667,4.02777777777778,12.4039028356222,5.25,57,42,61,0,920108,NA,9,4,2,5,"S",920115,0,280,1,"0280J08","552","4666",91,218,"3","3","3","3","15",15,3,4,9,1,"20",30,21,0,9,2,3,NA,37,NA,1,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,25,37,3,6,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,3,"W","16",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",225,NA,"5.00",NA,"IFN2",25,218,21,"19920108",1992,11
"20524","42_620","21",290441.236111111,2146.82334348401,21,NA,NA,290441.236111111,NA,NA,2146.82334348401,NA,NA,27892.0806156803,15112.6460407038,29.0441236111111,2146.82334348401,0,859.436692696235,1241.40855611678,31.8309886183791,14.1471060526129,0,0,0,0,12.9922570016474,7.03953871499176,13.1245989975613,7.7741935483871,1029,42,620,NA,920114,2,50,4,2,2,"S",920117,1,317,2,"0317K08","530","4642",91,173,"3","3","0","0","13",13,3,3,9,1,"10",99,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,26,37,15,NA,NA,NA,3,2,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"01",225,NA,"3.00",NA,"IFN2",3,173,21,"19920114",1992,12
"20525","42_626","21",431213.833333333,1343.97507499823,21,NA,NA,431213.833333333,NA,NA,1343.97507499823,NA,NA,26611.4138402675,19271.8952201719,43.1213833333333,1343.97507499823,0,127.323954473516,190.985931710274,700.281749604339,282.942121052258,42.4413181578388,0,0,0,19.8005263157895,14.3394736842105,20.2118373341231,15.3125,1034,42,626,NA,920114,2,52,4,0,0,"S",920116,1,317,1,"0317K02","515","4641",91,69,"2","2","3","3","14",15,5,2,9,1,"70",85,21,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,65,NA,NA,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,4,NA,NA,"01",14,NA,"1.50",NA,"IFN2",65,69,21,"19920114",1992,12
"20529","42_629","21",52022.25,572.957795130823,21,NA,NA,52022.25,NA,NA,572.957795130823,NA,NA,6057.43713407754,3580.98621956765,5.202225,572.957795130823,0,509.295817894065,63.6619772367581,0,0,0,0,0,0,10.5722222222222,6.25,10.7519765624745,6.41666666666667,1037,42,629,NA,920114,2,6,4,3,3,"S",920116,1,317,1,"0317K03","518","4641",91,215,"2","2","3","3","12",12,5,4,9,1,"70",30,21,7,8,4,2,2,43,3,1,0,2,NA,57,NA,1,NA,2,21,2,1,10,43,3,6,NA,57,3,6,NA,21,43,57,15,NA,NA,NA,2,2,"W","13",NA,NA,NA,"2",1,2,NA,0,4,1,0,NA,NA,"01",140,NA,"7.00",NA,"IFN2",10,215,21,"19920114",1992,12
"20531","42_63","21",16520.125,127.323954473516,21,NA,NA,16520.125,NA,NA,127.323954473516,NA,NA,1636.11281498468,636.619772367581,1.6520125,127.323954473516,0,0,127.323954473516,0,0,0,0,0,0,12.85,5,12.8530638370779,5,59,42,63,0,920108,NA,4,4,0,4,"S",920115,0,280,1,"0280J09","554","4666",91,218,"1","1","3","3","14",14,3,4,9,1,"20",50,21,0,0,2,3,43,NA,0,NA,2,NA,45,NA,"0",NA,2,NA,21,1,2,21,NA,NA,NA,NA,NA,NA,NA,NA,21,37,15,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"01",270,NA,"6.75",NA,"IFN2",21,218,21,"19920108",1992,11
"20532","42_637","21",322502.243055556,1810.82957473445,21,NA,NA,322502.243055556,NA,NA,1810.82957473445,NA,NA,26406.4576413303,16856.2768616883,32.2502243055556,1810.82957473445,0,636.619772367581,795.774715459477,350.14087480217,28.2942121052258,0,0,0,0,14.58251953125,9.30859375,15.0585321213071,10.1714285714286,1045,42,637,NA,920115,1,43,5,1,1,"S",920116,1,317,2,"0317K07","527","4641",91,173,"3","3","3","3","14",14,3,3,9,1,"15",80,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,1,NA,9,NA,0,0,NA,NA,"01",67,NA,"3.25",NA,"IFN2",13,173,21,"19920115",1992,12
"20533","42_638","21",82950.5555555555,261.721461973339,21,43,NA,82950.5555555555,14762.25,NA,261.721461973339,127.323954473516,NA,6741.80338937269,2689.36486060172,9.77128055555556,389.045416446855,0,127.323954473516,95.4929658551372,95.4929658551372,70.7355302630646,0,0,0,0,17.3290909090909,6.91272727272727,17.8825994653004,7.41379310344827,1046,42,638,NA,920115,1,12,5,2,4,"S",920116,1,317,2,"0317K09","532","4641",91,174,"3","3","0","0","13",13,3,2,9,1,"10",70,21,8,8,1,3,2,43,2,2,0,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,15,37,65,45,NA,2,1,"W","07",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",280,NA,"2.00",NA,"IFN2",8,174,21,"19920115",1992,12
"20539","42_650","21",264061.446111111,372.917715546877,21,26,NA,264061.446111111,263835.021111111,NA,372.917715546877,361.741501765312,NA,20924.9421211016,11532.3671764387,52.7896467222222,734.659217312189,0,0,159.154943091895,127.323954473516,56.5884242104517,84.8826363156775,141.471060526129,104.122700547231,61.1154981472878,28.4825149239361,15.6975736568458,30.2472900721859,17.8776041666667,1056,42,650,NA,920115,1,49,6,3,2,"S",920116,1,317,1,"0317L06","522","4640",91,215,"6","6","3","3","11",11,3,4,9,1,"70",85,26,0,5,4,4,NA,21,NA,5,NA,4,NA,NA,NA,NA,NA,NA,26,2,1,51,21,3,1,NA,NA,NA,NA,NA,21,26,37,15,43,45,NA,2,3,"W","20",NA,NA,NA,"1",1,3,NA,0,4,1,0,NA,NA,"P414",225,NA,"4.75",NA,"IFN2",51,215,21,"19920115",1992,12
"20548","42_667","21",177712.875,2387.32414637843,21,43,NA,177712.875,9900.25,NA,2387.32414637843,127.323954473516,NA,24207.4668442773,12961.578565404,18.7613125,2514.64810085195,0,2419.15513499681,95.4929658551372,0,0,0,0,0,0,9.62658227848101,5.15443037974684,9.74648589706937,6,1071,42,667,NA,920115,1,22,4,2,1,"S",920115,2,317,1,"0317L02","513","4638",91,117,"2","2","3","3","13",13,4,3,9,1,"80",60,21,0,9,4,3,NA,43,NA,1,NA,2,NA,NA,NA,NA,NA,NA,21,2,1,17,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,4,NA,NA,"01",394,NA,"2.50",NA,"IFN2",17,117,21,"19920115",1992,12
"20552","42_67","21",75472.0625,318.309886183791,21,NA,NA,75472.0625,NA,NA,318.309886183791,NA,NA,5476.52159179212,1941.69030572112,7.54720625,318.309886183791,0,0,222.816920328653,95.4929658551372,0,0,0,0,0,17.205,6.1,17.3749316545418,6.5,62,42,67,0,920108,NA,10,4,0,2,"S",920115,0,280,1,"0280J07","551","4665",91,218,"3","3","3","3","15",15,3,4,9,1,"20",40,21,0,0,1,3,43,NA,0,NA,2,NA,45,NA,"0",NA,2,NA,21,1,2,31,NA,NA,NA,NA,NA,NA,NA,NA,21,71,37,65,NA,NA,NA,2,2,"W","20",NA,NA,NA,"2",1,1,NA,0,NA,0,0,NA,NA,"P902",250,NA,"6.25",NA,"IFN2",31,218,21,"19920108",1992,11
"20553","42_676","21",152622.8125,923.098669932993,21,NA,NA,152622.8125,NA,NA,923.098669932993,NA,NA,13045.9306852427,6700.42310416879,15.26228125,923.098669932993,0,413.802852038928,350.14087480217,159.154943091895,0,0,0,0,0,14.1327586206897,7.25862068965517,14.5091083164311,7.5,1080,42,676,NA,920115,1,20,4,1,0,"S",920115,2,317,1,"0317L07","525","4638",91,173,"3","3","3","3","10",10,2,2,9,1,"15",90,21,0,6,1,3,NA,43,NA,4,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,5,"G","15",NA,NA,NA,"1",1,3,NA,3,NA,4,0,NA,NA,"01",186,NA,"1.00",NA,"IFN2",20,173,21,"19920115",1992,12
"20555","42_68","21",211374.875,1191.89368493264,21,NA,NA,211374.875,NA,NA,1191.89368493264,NA,NA,17429.5883344704,8658.02890419911,21.1374875,1191.89368493264,0,381.971863420549,572.957795130823,222.816920328653,14.1471060526129,0,0,0,0,14.6234421364985,7.26409495548961,15.0266780564589,7.98387096774194,63,42,68,0,920108,NA,29,5,1,3,"S",920115,0,280,1,"0280J08","552","4665",91,218,"3","3","3","3","13",13,4,5,9,1,"20",70,21,0,0,2,3,43,NA,0,NA,2,NA,45,NA,"0",NA,2,NA,21,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,6,"G","16",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",20,NA,"8.00",NA,"IFN2",25,218,21,"19920108",1992,11
"20556","42_681","21",321895.625,3756.05665696873,21,NA,NA,321895.625,NA,NA,3756.05665696873,NA,NA,38671.4680724687,26292.3965987811,32.1895625,3756.05665696873,0,3437.74677078494,318.309886183791,0,0,0,0,0,0,10.2957627118644,7,10.4459159970272,7,1083,42,681,NA,920115,2,37,4,2,0,"S",920115,2,317,1,"0317L02","513","4637",91,117,"2","2","3","3","11",11,2,1,9,1,"80",99,21,0,9,4,3,NA,43,NA,1,NA,2,NA,NA,NA,NA,NA,NA,21,2,1,15,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",2,2,NA,1,NA,0,4,NA,NA,"01",6,NA,"0.25",NA,"IFN2",15,117,21,"19920115",1992,12
"20564","42_69","21",7225,127.323954473516,21,NA,NA,7225,NA,NA,127.323954473516,NA,NA,1082.25361302489,509.295817894065,0.7225,127.323954473516,0,127.323954473516,0,0,0,0,0,0,0,8.5,4,8.5,4,64,42,69,0,920108,NA,1,1,1,4,"S",920115,0,280,1,"0280J09","554","4665",91,218,"1","1","3","3","13",13,4,4,9,1,"20",40,21,0,0,2,2,43,NA,0,NA,2,NA,45,NA,"0",NA,2,NA,21,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,21,37,15,NA,NA,NA,NA,2,1,"W","18",NA,NA,NA,"2",1,1,NA,1,NA,0,0,NA,NA,"01",105,NA,"7.00",NA,"IFN2",20,218,21,"19920108",1992,11
"20580","42_729","21",47766.0625,572.957795130823,21,NA,NA,47766.0625,NA,NA,572.957795130823,NA,NA,5766.18358821937,2673.80304394384,4.77660625,572.957795130823,0,509.295817894065,63.6619772367581,0,0,0,0,0,0,10.0638888888889,4.66666666666667,10.3027571822088,5,1123,42,729,NA,920108,10,6,4,1,2,"S",920114,7,317,1,"0317M02","514","4632",91,45,"2","2","3","3","11",11,2,1,9,1,"80",70,21,4,0,4,3,26,NA,6,NA,4,NA,NA,NA,NA,NA,NA,NA,21,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,1,1,"W","20",NA,NA,NA,"1",1,1,NA,2,NA,0,4,NA,NA,"01",121,NA,"0.50",NA,"IFN2",15,45,21,"19920108",1992,12
"20585","42_738","21",23856.25,286.478897565412,21,43,NA,23856.25,12074.0625,NA,286.478897565412,63.6619772367581,NA,3904.07075404419,1718.87338539247,3.59303125,350.14087480217,0,254.647908947033,95.4929658551372,0,0,0,0,0,0,11.15,4.90909090909091,11.4304716358592,5.42857142857143,1132,42,738,NA,920108,10,5,4,2,1,"S",920114,7,317,2,"0317M09","535","4632",91,173,"6","6","0","0","11",11,2,3,9,1,"20",80,21,0,6,1,3,NA,43,NA,4,NA,2,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,3,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",27,NA,"2.75",NA,"IFN2",8,173,21,"19920108",1992,12
"20594","42_75","21",58215.0625,445.633840657307,21,NA,NA,58215.0625,NA,NA,445.633840657307,NA,NA,5635.67653488401,2641.97205532546,5.82150625,445.633840657307,0,127.323954473516,318.309886183791,0,0,0,0,0,0,12.6464285714286,5.92857142857143,12.8968503906962,6.75,70,42,75,0,920108,NA,11,4,2,4,"S",920115,6,280,1,"0280J07","551","4664",91,218,"1","1","3","3","14",14,3,3,9,1,"20",70,21,0,9,1,3,43,37,0,1,2,2,45,NA,"0",NA,2,NA,21,1,2,20,37,3,6,NA,NA,NA,NA,NA,21,37,15,NA,NA,NA,NA,2,3,"W","17",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"M907",150,NA,"4.00",NA,"IFN2",20,218,21,"19920108",1992,11
"20596","42_76","21",81464.5625,891.267681314614,21,NA,NA,81464.5625,NA,NA,891.267681314614,NA,NA,9340.80361006334,4297.18346348117,8.14645625,891.267681314614,127.323954473516,636.619772367581,127.323954473516,0,0,0,0,0,0,10.4803571428571,4.82142857142857,10.7878610682828,5.25,71,42,76,0,920108,NA,10,4,1,2,"S",920115,6,280,1,"0280J08","552","4664",91,218,"1","1","3","3","15",15,3,4,9,1,"20",50,21,0,0,2,3,43,NA,0,NA,2,NA,45,NA,"0",NA,2,NA,21,1,2,24,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,3,"W","09",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"01",165,NA,"5.50",NA,"IFN2",24,218,21,"19920108",1992,11
"20607","42_800","21",49596.75,668.45076098596,21,NA,NA,49596.75,NA,NA,668.45076098596,NA,NA,6439.40899749809,3151.26787321953,4.959675,668.45076098596,0,636.619772367581,31.8309886183791,0,0,0,0,0,0,9.63333333333333,4.71428571428571,9.71956789162975,4.6,1185,42,800,NA,920108,10,6,4,2,2,"S",920114,7,319,2,"0319J67","568","4650",91,165,"1","1","0","0","13",13,3,3,9,1,"10",30,21,0,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,3,NA,1,NA,4,0,NA,NA,"01",206,NA,"3.75",NA,"IFN2",20,165,21,"19920108",1992,12
"20609","42_801","21",149188.875,1400.56349920868,21,NA,NA,149188.875,NA,NA,1400.56349920868,NA,NA,16119.2126363472,7814.50770581206,14.9188875,1400.56349920868,0,1018.59163578813,381.971863420549,0,0,0,0,0,0,11.5090909090909,5.57954545454545,11.6458683660773,6.25,1186,42,801,NA,920108,10,20,4,1,3,"S",920114,7,319,2,"0319J67","569","4650",91,165,"1","1","0","0","13",13,2,4,9,1,"15",70,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,16,NA,NA,NA,NA,NA,NA,NA,NA,21,95,15,37,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,4,0,NA,NA,"P902",130,NA,"4.75",NA,"IFN2",16,165,21,"19920108",1992,12
"20610","42_802","21",22782.5,254.647908947033,21,NA,NA,22782.5,NA,NA,254.647908947033,NA,NA,2712.0002302859,1018.59163578813,2.27825,254.647908947033,0,254.647908947033,0,0,0,0,0,0,0,10.65,4,10.6729799025389,4,1187,42,802,NA,920108,10,2,2,3,3,"S",920114,7,319,2,"0319J68","570","4650",91,165,"1","1","0","0","14",14,4,4,9,1,"15",30,21,0,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,21,37,95,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,3,NA,1,NA,4,0,NA,NA,"01",41,NA,"4.50",NA,"IFN2",20,165,21,"19920108",1992,12
"20611","42_803","21",13828,254.647908947033,21,NA,NA,13828,NA,NA,254.647908947033,NA,NA,2113.57764426037,827.605704077856,1.3828,254.647908947033,0,254.647908947033,0,0,0,0,0,0,0,8.3,3.25,8.31504660239496,3.5,1188,42,803,NA,920108,10,2,2,2,2,"S",920114,7,319,2,"0319J69","572","4650",91,165,"1","1","0","0","14",14,3,4,9,1,"10",30,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,3,"W","19",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"01",253,NA,"5.75",NA,"IFN2",20,165,21,"19920108",1992,12
"20623","42_826","21",19180.25,286.478897565412,21,NA,NA,19180.25,NA,NA,286.478897565412,NA,NA,2587.85937467422,1145.91559026165,1.918025,286.478897565412,0,254.647908947033,31.8309886183791,0,0,0,0,0,0,9.03333333333333,4,9.23285197301221,4.4,1209,42,826,NA,920108,10,3,3,3,4,"S",920114,10,319,2,"0319M28","573","4633",91,188,"3","3","0","0","14",14,3,5,9,1,"70",60,21,0,9,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,21,43,37,15,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",94,NA,"8.00",NA,"IFN2",20,188,21,"19920108",1992,12
"20624","42_827","21",13962.5,254.647908947033,21,NA,NA,13962.5,NA,NA,254.647908947033,NA,NA,2126.31003970772,1018.59163578813,1.39625,254.647908947033,0,254.647908947033,0,0,0,0,0,0,0,8.35,4,8.3553874835342,4.5,1210,42,827,NA,920108,10,2,2,2,3,"S",920114,10,319,2,"0319M28","574","4633",91,93,"3","3","0","0","12",12,3,4,9,1,"70",50,21,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,20,NA,NA,NA,NA,NA,NA,NA,NA,21,15,37,NA,NA,NA,NA,3,2,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"01",383,NA,"5.75",NA,"IFN2",20,93,21,"19920108",1992,12
