"","Provincia","Estadillo","TREE_ID_IFN2","rumbo","distancia","specie","dbh_1","dbh_2","height","quality","shape","special_param","INVENTORY_ID","PLOT_ID","TREE_ID","IFN_TREE_ID","dbh","expan","basal_area"
"750334",42,2075,14,172,"",26,85,91,4.5,2,3,"","IFN2","42_2075","42_2075_14","IFN2_42_2075_14",8.8,127.323954473516,60.8212337734984
"750335",42,2075,15,195,"",26,117,116,5,2,3,"","IFN2","42_2075","42_2075_15","IFN2_42_2075_15",11.65,127.323954473516,106.59620223171
"750336",42,2075,16,207,"",26,93,94,3.5,2,3,"","IFN2","42_2075","42_2075_16","IFN2_42_2075_16",9.35,127.323954473516,68.6614709396134
"750337",42,2075,17,228,"",26,131,130,5,2,3,"","IFN2","42_2075","42_2075_17","IFN2_42_2075_17",13.05,31.8309886183791,133.755270721994
"750338",42,2075,18,240,"",43,75,75,5,3,3,"9","IFN2","42_2075","42_2075_18","IFN2_42_2075_18",7.5,127.323954473516,44.1786466911065
"750339",42,2075,19,270,"",26,125,125,6.5,2,3,"","IFN2","42_2075","42_2075_19","IFN2_42_2075_19",12.5,31.8309886183791,122.718463030851
"750340",42,2075,2,37,"",26,216,218,8,2,2,"","IFN2","42_2075","42_2075_2","IFN2_42_2075_2",21.7,31.8309886183791,369.836141162224
"750341",42,2075,20,271,"",26,165,163,6.5,2,2,"","IFN2","42_2075","42_2075_20","IFN2_42_2075_20",16.4,31.8309886183791,211.240690027378
"750342",42,2075,21,276,"",26,151,154,6.5,2,2,"","IFN2","42_2075","42_2075_21","IFN2_42_2075_21",15.25,31.8309886183791,182.654160375119
"750343",42,2075,22,281,"",26,87,86,5,2,3,"","IFN2","42_2075","42_2075_22","IFN2_42_2075_22",8.65,127.323954473516,58.7654540808056
"750344",42,2075,23,308,"",26,194,196,8,2,2,"","IFN2","42_2075","42_2075_23","IFN2_42_2075_23",19.5,31.8309886183791,298.64765163188
"750345",42,2075,24,329,"",26,130,130,7,2,2,"","IFN2","42_2075","42_2075_24","IFN2_42_2075_24",13,31.8309886183791,132.732289614169
"750346",42,2075,25,354,"",26,185,195,8.5,2,2,"","IFN2","42_2075","42_2075_25","IFN2_42_2075_25",19,31.8309886183791,283.528736986479
"750347",42,2075,26,358,"",26,233,240,9,2,2,"","IFN2","42_2075","42_2075_26","IFN2_42_2075_26",23.65,14.1471060526129,439.290864246869
"750348",42,2075,27,374,"",26,165,166,7.5,2,2,"","IFN2","42_2075","42_2075_27","IFN2_42_2075_27",16.55,31.8309886183791,215.12252044997
"750349",42,2075,28,380,"",26,86,88,4.5,2,3,"","IFN2","42_2075","42_2075_28","IFN2_42_2075_28",8.7,127.323954473516,59.4467869875528
"750350",42,2075,3,44,"",26,125,126,7,2,2,"","IFN2","42_2075","42_2075_3","IFN2_42_2075_3",12.55,31.8309886183791,123.702174230507
"750351",42,2075,4,45,"",26,139,145,7.5,2,2,"","IFN2","42_2075","42_2075_4","IFN2_42_2075_4",14.2,31.8309886183791,158.367685667461
"750352",42,2075,5,46,"",26,161,164,8,2,2,"","IFN2","42_2075","42_2075_5","IFN2_42_2075_5",16.25,31.8309886183791,207.394202522139
"750353",42,2075,6,55,"",26,142,150,7,2,2,"","IFN2","42_2075","42_2075_6","IFN2_42_2075_6",14.6,31.8309886183791,167.4154725098
"750354",42,2075,7,57,"",26,91,90,3.5,2,3,"","IFN2","42_2075","42_2075_7","IFN2_42_2075_7",9.05,127.323954473516,64.3260730776595
"750355",42,2075,8,79,"",43,90,92,3.5,4,5,"9","IFN2","42_2075","42_2075_8","IFN2_42_2075_8",9.1,127.323954473516,65.0388219109427
"750356",42,2075,9,93,"",43,80,80,6,3,3,"9","IFN2","42_2075","42_2075_9","IFN2_42_2075_9",8,127.323954473516,50.2654824574367
"750357",42,2076,1,4,"",43,66,85,5.5,5,3,"","IFN2","42_2076","42_2076_1","IFN2_42_2076_1",7.55,127.323954473516,44.769658809063
"750358",42,2076,10,98,"",26,115,115,6,2,3,"","IFN2","42_2076","42_2076_10","IFN2_42_2076_10",11.5,127.323954473516,103.868907109313
"750359",42,2076,11,103,"",26,130,132,6,2,3,"","IFN2","42_2076","42_2076_11","IFN2_42_2076_11",13.1,31.8309886183791,134.782178820636
"750360",42,2076,12,113,"",26,177,176,7.5,2,2,"","IFN2","42_2076","42_2076_12","IFN2_42_2076_12",17.65,31.8309886183791,244.669199356982
"750361",42,2076,13,121,"",26,140,136,5.5,2,3,"","IFN2","42_2076","42_2076_13","IFN2_42_2076_13",13.8,31.8309886183791,149.57122623741
"750362",42,2076,14,127,"",26,123,124,5.5,2,3,"","IFN2","42_2076","42_2076_14","IFN2_42_2076_14",12.35,127.323954473516,119.790891376787
"750363",42,2076,15,181,"",26,173,181,5.5,2,3,"","IFN2","42_2076","42_2076_15","IFN2_42_2076_15",17.7,31.8309886183791,246.057390610787
"750364",42,2076,16,182,"",26,114,120,5.5,2,3,"","IFN2","42_2076","42_2076_16","IFN2_42_2076_16",11.7,127.323954473516,107.513154587477
"750365",42,2076,17,185,"",26,137,137,7,2,2,"","IFN2","42_2076","42_2076_17","IFN2_42_2076_17",13.7,31.8309886183791,147.411381288067
"750366",42,2076,18,199,"",26,129,135,5,2,3,"","IFN2","42_2076","42_2076_18","IFN2_42_2076_18",13.2,31.8309886183791,136.847775990371
"750367",42,2076,19,235,"",26,188,178,7.5,2,2,"","IFN2","42_2076","42_2076_19","IFN2_42_2076_19",18.3,31.8309886183791,263.021990940171
"750368",42,2076,2,6,"",26,135,134,6.5,2,2,"","IFN2","42_2076","42_2076_2","IFN2_42_2076_2",13.45,31.8309886183791,142.080491254007
"750369",42,2076,20,245,"",26,168,170,7.5,2,2,"","IFN2","42_2076","42_2076_20","IFN2_42_2076_20",16.9,31.8309886183791,224.317569447945
"750370",42,2076,21,250,"",26,160,155,7.5,2,2,"","IFN2","42_2076","42_2076_21","IFN2_42_2076_21",15.75,31.8309886183791,194.82783190778
"750371",42,2076,22,279,"",26,175,170,7.5,2,2,"","IFN2","42_2076","42_2076_22","IFN2_42_2076_22",17.25,31.8309886183791,233.705040995953
"750372",42,2076,23,289,"",26,114,122,5,2,3,"","IFN2","42_2076","42_2076_23","IFN2_42_2076_23",11.8,127.323954473516,109.358840271461
"750373",42,2076,24,303,"",26,170,164,8,2,2,"","IFN2","42_2076","42_2076_24","IFN2_42_2076_24",16.7,31.8309886183791,219.039693789914
"750374",42,2076,25,307,"",26,122,125,6.5,2,3,"","IFN2","42_2076","42_2076_25","IFN2_42_2076_25",12.35,127.323954473516,119.790891376787
"750375",42,2076,26,310,"",26,130,129,7,2,2,"","IFN2","42_2076","42_2076_26","IFN2_42_2076_26",12.95,31.8309886183791,131.713235497161
"750376",42,2076,27,311,"",26,135,130,6.5,2,2,"","IFN2","42_2076","42_2076_27","IFN2_42_2076_27",13.25,31.8309886183791,137.886465061465
"750377",42,2076,28,322,"",26,114,113,5,2,3,"","IFN2","42_2076","42_2076_28","IFN2_42_2076_28",11.35,127.323954473516,101.176954904268
"750378",42,2076,29,323,"",26,140,135,7.5,2,2,"","IFN2","42_2076","42_2076_29","IFN2_42_2076_29",13.75,31.8309886183791,148.48934026733
"750379",42,2076,3,7,"",43,90,93,7,3,3,"","IFN2","42_2076","42_2076_3","IFN2_42_2076_3",9.15,127.323954473516,65.7554977350429
"750380",42,2076,30,324,"",26,160,158,7.5,2,2,"","IFN2","42_2076","42_2076_30","IFN2_42_2076_30",15.9,31.8309886183791,198.556509688509
"750381",42,2076,31,345,"",26,100,100,4.5,2,3,"","IFN2","42_2076","42_2076_31","IFN2_42_2076_31",10,127.323954473516,78.5398163397448
"750382",42,2076,32,358,"",26,88,86,6.5,3,3,"","IFN2","42_2076","42_2076_32","IFN2_42_2076_32",8.7,127.323954473516,59.4467869875528
"750383",42,2076,33,367,"",26,169,164,8,2,2,"","IFN2","42_2076","42_2076_33","IFN2_42_2076_33",16.65,31.8309886183791,217.730042352449
"750384",42,2076,34,369,"",43,84,84,6.5,3,3,"","IFN2","42_2076","42_2076_34","IFN2_42_2076_34",8.4,127.323954473516,55.4176944093239
"750385",42,2076,35,374,"",43,85,84,6.5,3,3,"","IFN2","42_2076","42_2076_35","IFN2_42_2076_35",8.45,127.323954473516,56.0793923619863
"750386",42,2076,36,397,"",43,88,85,6.5,3,3,"","IFN2","42_2076","42_2076_36","IFN2_42_2076_36",8.65,127.323954473516,58.7654540808056
"750387",42,2076,4,14,"",43,92,87,7,3,3,"","IFN2","42_2076","42_2076_4","IFN2_42_2076_4",8.95,127.323954473516,62.9123563835441
"750388",42,2076,5,15,"",26,134,134,7,2,2,"","IFN2","42_2076","42_2076_5","IFN2_42_2076_5",13.4,31.8309886183791,141.026094219646
"750389",42,2076,6,41,"",26,148,146,6.5,2,2,"","IFN2","42_2076","42_2076_6","IFN2_42_2076_6",14.7,31.8309886183791,169.716689128555
"750390",42,2076,7,48,"",26,136,135,7,2,2,"","IFN2","42_2076","42_2076_7","IFN2_42_2076_7",13.55,31.8309886183791,144.20106629518
"750391",42,2076,8,62,"",43,130,129,7.5,3,2,"","IFN2","42_2076","42_2076_8","IFN2_42_2076_8",12.95,31.8309886183791,131.713235497161
"750392",42,2076,9,88,"",26,134,130,7,2,2,"","IFN2","42_2076","42_2076_9","IFN2_42_2076_9",13.2,31.8309886183791,136.847775990371
"750415",42,2079,1,16,"",26,127,130,4.5,2,3,"","IFN2","42_2079","42_2079_1","IFN2_42_2079_1",12.85,31.8309886183791,129.686908235595
"750416",42,2079,10,185,"",26,160,163,6,2,3,"","IFN2","42_2079","42_2079_10","IFN2_42_2079_10",16.15,31.8309886183791,204.849512472731
"750417",42,2079,11,226,"",26,186,187,7,2,2,"","IFN2","42_2079","42_2079_11","IFN2_42_2079_11",18.65,31.8309886183791,273.179152688309
"750418",42,2079,12,256,"",26,149,152,6,2,3,"","IFN2","42_2079","42_2079_12","IFN2_42_2079_12",15.05,31.8309886183791,177.894647504931
"750419",42,2079,13,268,"",26,134,130,5.5,2,3,"","IFN2","42_2079","42_2079_13","IFN2_42_2079_13",13.2,31.8309886183791,136.847775990371
"750420",42,2079,14,296,"",26,98,102,4,2,3,"","IFN2","42_2079","42_2079_14","IFN2_42_2079_14",10,127.323954473516,78.5398163397448
"750421",42,2079,15,304,"",26,141,136,6.5,2,2,"","IFN2","42_2079","42_2079_15","IFN2_42_2079_15",13.85,31.8309886183791,150.657039198307
"750422",42,2079,16,307,"",26,136,131,6,2,3,"","IFN2","42_2079","42_2079_16","IFN2_42_2079_16",13.35,31.8309886183791,139.975624176102
"750423",42,2079,17,314,"",26,165,163,6.5,2,2,"","IFN2","42_2079","42_2079_17","IFN2_42_2079_17",16.4,31.8309886183791,211.240690027378
"750424",42,2079,18,320,"",26,92,88,4,2,3,"","IFN2","42_2079","42_2079_18","IFN2_42_2079_18",9,127.323954473516,63.6172512351933
"750425",42,2079,19,340,"",26,149,148,6,2,3,"","IFN2","42_2079","42_2079_19","IFN2_42_2079_19",14.85,31.8309886183791,173.197966487814
"750426",42,2079,2,18,"",26,80,79,4,2,3,"","IFN2","42_2079","42_2079_2","IFN2_42_2079_2",7.95,127.323954473516,49.6391274221272
"750427",42,2079,20,355,"",26,144,145,6.5,2,2,"","IFN2","42_2079","42_2079_20","IFN2_42_2079_20",14.45,31.8309886183791,163.993100012796
"750428",42,2079,21,363,"",26,133,142,5.5,2,3,"","IFN2","42_2079","42_2079_21","IFN2_42_2079_21",13.75,31.8309886183791,148.48934026733
"750429",42,2079,22,371,"",26,160,165,6,2,2,"","IFN2","42_2079","42_2079_22","IFN2_42_2079_22",16.25,31.8309886183791,207.394202522139
"750430",42,2079,3,32,"",26,123,121,5,2,3,"","IFN2","42_2079","42_2079_3","IFN2_42_2079_3",12.2,127.323954473516,116.898662640076
"750431",42,2079,4,51,"",26,130,138,6,2,3,"","IFN2","42_2079","42_2079_4","IFN2_42_2079_4",13.4,31.8309886183791,141.026094219646
"750432",42,2079,5,74,"",26,146,145,5,2,3,"1","IFN2","42_2079","42_2079_5","IFN2_42_2079_5",14.55,31.8309886183791,166.270754686648
"750433",42,2079,6,110,"",26,156,149,7,2,2,"","IFN2","42_2079","42_2079_6","IFN2_42_2079_6",15.25,31.8309886183791,182.654160375119
"750434",42,2079,7,127,"",26,116,125,5,2,3,"","IFN2","42_2079","42_2079_7","IFN2_42_2079_7",12.05,127.323954473516,114.041776820718
"750435",42,2079,8,130,"",26,140,137,5.5,2,3,"","IFN2","42_2079","42_2079_8","IFN2_42_2079_8",13.85,31.8309886183791,150.657039198307
"750436",42,2079,9,182,"",26,146,146,6,2,3,"","IFN2","42_2079","42_2079_9","IFN2_42_2079_9",14.6,31.8309886183791,167.4154725098
"750437",42,2080,1,0,"",26,94,98,3.5,2,3,"","IFN2","42_2080","42_2080_1","IFN2_42_2080_1",9.6,127.323954473516,72.3822947387088
"750438",42,2080,10,331,"",26,157,146,4.5,2,3,"","IFN2","42_2080","42_2080_10","IFN2_42_2080_10",15.15,31.8309886183791,180.266549958391
"750439",42,2080,11,338,"",26,110,113,3.5,2,3,"","IFN2","42_2080","42_2080_11","IFN2_42_2080_11",11.15,127.323954473516,97.6426631689793
"750440",42,2080,12,364,"",26,89,92,3.5,2,3,"","IFN2","42_2080","42_2080_12","IFN2_42_2080_12",9.05,127.323954473516,64.3260730776595
"750441",42,2080,13,397,"",26,135,134,4,2,3,"","IFN2","42_2080","42_2080_13","IFN2_42_2080_13",13.45,31.8309886183791,142.080491254007
"750442",42,2080,2,17,"",26,81,74,3.5,2,3,"","IFN2","42_2080","42_2080_2","IFN2_42_2080_2",7.75,127.323954473516,47.1729771890592
"750443",42,2080,3,65,"",26,103,102,4,2,3,"","IFN2","42_2080","42_2080_3","IFN2_42_2080_3",10.25,127.323954473516,82.5158945419444
"750444",42,2080,4,95,"",26,130,129,4,2,3,"","IFN2","42_2080","42_2080_4","IFN2_42_2080_4",12.95,31.8309886183791,131.713235497161
"750445",42,2080,5,168,"",26,89,92,3.5,2,3,"","IFN2","42_2080","42_2080_5","IFN2_42_2080_5",9.05,127.323954473516,64.3260730776595
"750446",42,2080,6,202,"",26,83,84,3.5,2,3,"","IFN2","42_2080","42_2080_6","IFN2_42_2080_6",8.35,127.323954473516,54.7599234474786
"750447",42,2080,7,273,"",26,122,123,4,2,3,"","IFN2","42_2080","42_2080_7","IFN2_42_2080_7",12.25,127.323954473516,117.85881189483
"750448",42,2080,8,297,"",26,141,140,4,2,3,"","IFN2","42_2080","42_2080_8","IFN2_42_2080_8",14.05,31.8309886183791,155.039560950065
"750449",42,2080,9,306,"",26,86,87,3,2,3,"","IFN2","42_2080","42_2080_9","IFN2_42_2080_9",8.65,127.323954473516,58.7654540808056
"750450",42,2081,1,27,"",26,115,116,3.5,2,3,"","IFN2","42_2081","42_2081_1","IFN2_42_2081_1",11.55,127.323954473516,104.774078492628
"750451",42,2081,2,43,"",26,173,173,4,2,3,"","IFN2","42_2081","42_2081_2","IFN2_42_2081_2",17.3,31.8309886183791,235.061816323222
"750452",42,2081,3,65,"",26,94,93,3.5,2,3,"","IFN2","42_2081","42_2081_3","IFN2_42_2081_3",9.35,127.323954473516,68.6614709396134
"750453",42,2081,4,120,"",26,155,158,5.5,2,3,"","IFN2","42_2081","42_2081_4","IFN2_42_2081_4",15.65,31.8309886183791,192.361681674712
"750454",42,2081,5,196,"",26,80,82,3.5,2,3,"","IFN2","42_2081","42_2081_5","IFN2_42_2081_5",8.1,127.323954473516,51.5299735005066
"750455",42,2081,6,249,"",26,145,155,4.5,2,3,"","IFN2","42_2081","42_2081_6","IFN2_42_2081_6",15,31.8309886183791,176.714586764426
"750456",42,2082,1,0,"",26,147,141,6,2,3,"1","IFN2","42_2082","42_2082_1","IFN2_42_2082_1",14.4,31.8309886183791,162.860163162095
"750457",42,2082,10,67,"",26,150,154,8.5,2,2,"","IFN2","42_2082","42_2082_10","IFN2_42_2082_10",15.2,31.8309886183791,181.458391671346
"750458",42,2082,11,72,"",26,145,149,7.5,2,2,"","IFN2","42_2082","42_2082_11","IFN2_42_2082_11",14.7,31.8309886183791,169.716689128555
"750459",42,2082,12,82,"",26,228,220,8,2,2,"","IFN2","42_2082","42_2082_12","IFN2_42_2082_12",22.4,31.8309886183791,394.081382466304
"750460",42,2082,13,107,"",26,128,133,7,2,3,"","IFN2","42_2082","42_2082_13","IFN2_42_2082_13",13.05,31.8309886183791,133.755270721994
"750461",42,2082,14,111,"",26,132,130,7.5,2,2,"","IFN2","42_2082","42_2082_14","IFN2_42_2082_14",13.1,31.8309886183791,134.782178820636
"750462",42,2082,15,124,"",26,183,180,9,2,2,"","IFN2","42_2082","42_2082_15","IFN2_42_2082_15",18.15,31.8309886183791,258.727826481796
"750463",42,2082,16,127,"",26,129,127,6.5,2,3,"","IFN2","42_2082","42_2082_16","IFN2_42_2082_16",12.8,31.8309886183791,128.679635091038
"750464",42,2082,17,128,"",26,129,131,8,2,2,"","IFN2","42_2082","42_2082_17","IFN2_42_2082_17",13,31.8309886183791,132.732289614169
"750465",42,2082,18,135,"",26,159,164,9.5,2,2,"","IFN2","42_2082","42_2082_18","IFN2_42_2082_18",16.15,31.8309886183791,204.849512472731
"750466",42,2082,19,138,"",26,251,249,10,2,2,"","IFN2","42_2082","42_2082_19","IFN2_42_2082_19",25,14.1471060526129,490.873852123405
"750467",42,2082,2,9,"",26,220,219,7.5,2,2,"","IFN2","42_2082","42_2082_2","IFN2_42_2082_2",21.95,31.8309886183791,378.406798620299
"750468",42,2082,20,142,"",26,199,197,10,2,2,"","IFN2","42_2082","42_2082_20","IFN2_42_2082_20",19.8,31.8309886183791,307.907495978336
"750469",42,2082,21,151,"",26,161,160,10,2,2,"","IFN2","42_2082","42_2082_21","IFN2_42_2082_21",16.05,31.8309886183791,202.320530386591
"750470",42,2082,22,162,"",26,171,172,8,2,2,"","IFN2","42_2082","42_2082_22","IFN2_42_2082_22",17.15,31.8309886183791,231.003271313866
"750471",42,2082,23,172,"",26,200,195,5,6,5,"","IFN2","42_2082","42_2082_23","IFN2_42_2082_23",19.75,31.8309886183791,306.354371110217
"750472",42,2082,24,181,"",26,184,191,8.5,2,2,"","IFN2","42_2082","42_2082_24","IFN2_42_2082_24",18.75,31.8309886183791,276.116541819415
"750473",42,2082,25,200,"",26,197,199,10,2,2,"","IFN2","42_2082","42_2082_25","IFN2_42_2082_25",19.8,31.8309886183791,307.907495978336
"750474",42,2082,26,208,"",26,156,164,9,2,2,"","IFN2","42_2082","42_2082_26","IFN2_42_2082_26",16,31.8309886183791,201.061929829747
"750475",42,2082,27,210,"",26,144,145,6,2,2,"","IFN2","42_2082","42_2082_27","IFN2_42_2082_27",14.45,31.8309886183791,163.993100012796
"750476",42,2082,28,221,"",26,215,215,9,2,2,"","IFN2","42_2082","42_2082_28","IFN2_42_2082_28",21.5,31.8309886183791,363.05030103047
"750477",42,2082,29,221,"",26,130,130,6.5,2,3,"","IFN2","42_2082","42_2082_29","IFN2_42_2082_29",13,31.8309886183791,132.732289614169
"750478",42,2082,3,33,"",26,120,114,6,2,3,"","IFN2","42_2082","42_2082_3","IFN2_42_2082_3",11.7,127.323954473516,107.513154587477
"750479",42,2082,30,228,"",26,160,159,8.5,2,2,"","IFN2","42_2082","42_2082_30","IFN2_42_2082_30",15.95,31.8309886183791,199.807256263719
"750480",42,2082,31,231,"",26,239,240,9.5,2,2,"","IFN2","42_2082","42_2082_31","IFN2_42_2082_31",23.95,14.1471060526129,450.506350020185
"750481",42,2082,32,263,"",26,185,177,9,2,2,"","IFN2","42_2082","42_2082_32","IFN2_42_2082_32",18.1,31.8309886183791,257.304292310638
"750482",42,2082,33,271,"",26,142,145,8,2,2,"","IFN2","42_2082","42_2082_33","IFN2_42_2082_33",14.35,31.8309886183791,161.731153302211
"750483",42,2082,34,272,"",26,200,190,9.5,2,2,"","IFN2","42_2082","42_2082_34","IFN2_42_2082_34",19.5,31.8309886183791,298.64765163188
"750484",42,2082,35,275,"",26,181,181,9,2,2,"","IFN2","42_2082","42_2082_35","IFN2_42_2082_35",18.1,31.8309886183791,257.304292310638
"750485",42,2082,36,291,"",26,243,236,10,2,2,"","IFN2","42_2082","42_2082_36","IFN2_42_2082_36",23.95,14.1471060526129,450.506350020185
"750486",42,2082,37,310,"",26,158,154,7,2,2,"","IFN2","42_2082","42_2082_37","IFN2_42_2082_37",15.6,31.8309886183791,191.134497044403
"750487",42,2082,38,317,"",26,254,244,11.5,2,2,"","IFN2","42_2082","42_2082_38","IFN2_42_2082_38",24.9,14.1471060526129,486.954715288052
"750488",42,2082,39,330,"",26,209,208,10.5,2,2,"","IFN2","42_2082","42_2082_39","IFN2_42_2082_39",20.85,31.8309886183791,341.430253087547
"750489",42,2082,4,43,"",26,202,200,10,2,2,"","IFN2","42_2082","42_2082_4","IFN2_42_2082_4",20.1,31.8309886183791,317.308711994203
"750490",42,2082,40,334,"",26,207,212,11,2,2,"","IFN2","42_2082","42_2082_40","IFN2_42_2082_40",20.95,31.8309886183791,344.713217410549
"750491",42,2082,41,343,"",26,189,190,10.5,2,2,"","IFN2","42_2082","42_2082_41","IFN2_42_2082_41",18.95,31.8309886183791,282.038443971432
"750492",42,2082,42,347,"",26,125,138,5.5,2,3,"","IFN2","42_2082","42_2082_42","IFN2_42_2082_42",13.15,31.8309886183791,135.813013910095
"750493",42,2082,43,348,"",26,215,210,11.5,2,2,"","IFN2","42_2082","42_2082_43","IFN2_42_2082_43",21.25,31.8309886183791,354.65635815916
"750494",42,2082,44,362,"",26,140,145,8.5,2,2,"","IFN2","42_2082","42_2082_44","IFN2_42_2082_44",14.25,31.8309886183791,159.484914554894
"750495",42,2082,45,368,"",26,246,250,9.5,2,2,"","IFN2","42_2082","42_2082_45","IFN2_42_2082_45",24.8,14.1471060526129,483.051286415967
"750496",42,2082,46,373,"",26,170,169,9.5,2,2,"","IFN2","42_2082","42_2082_46","IFN2_42_2082_46",16.95,31.8309886183791,225.646855839495
"750497",42,2082,47,384,"",26,143,145,7,2,2,"","IFN2","42_2082","42_2082_47","IFN2_42_2082_47",14.4,31.8309886183791,162.860163162095
"750498",42,2082,48,385,"",26,210,210,8,2,2,"1","IFN2","42_2082","42_2082_48","IFN2_42_2082_48",21,31.8309886183791,346.360590058275
"750499",42,2082,49,388,"",26,211,222,8.5,2,2,"","IFN2","42_2082","42_2082_49","IFN2_42_2082_49",21.65,31.8309886183791,368.13379064306
"750500",42,2082,5,51,"",26,169,161,8.5,2,2,"","IFN2","42_2082","42_2082_5","IFN2_42_2082_5",16.5,31.8309886183791,213.824649984955
"750501",42,2082,6,52,"",26,149,150,8,2,2,"","IFN2","42_2082","42_2082_6","IFN2_42_2082_6",14.95,31.8309886183791,175.538453014738
"750502",42,2082,7,53,"",26,155,151,8,2,2,"","IFN2","42_2082","42_2082_7","IFN2_42_2082_7",15.3,31.8309886183791,183.853856069709
"750503",42,2082,8,55,"",26,155,160,7.5,2,2,"","IFN2","42_2082","42_2082_8","IFN2_42_2082_8",15.75,31.8309886183791,194.82783190778
"750504",42,2082,9,63,"",26,149,145,8.5,2,2,"","IFN2","42_2082","42_2082_9","IFN2_42_2082_9",14.7,31.8309886183791,169.716689128555
"750642",42,2090,1,8,"",26,128,123,5.5,2,3,"","IFN2","42_2090","42_2090_1","IFN2_42_2090_1",12.55,31.8309886183791,123.702174230507
"750643",42,2090,10,201,"",43,81,81,6.5,3,5,"","IFN2","42_2090","42_2090_10","IFN2_42_2090_10",8.1,127.323954473516,51.5299735005066
"750644",42,2090,11,212,"",43,78,80,6.5,3,5,"","IFN2","42_2090","42_2090_11","IFN2_42_2090_11",7.9,127.323954473516,49.0166993776348
"750645",42,2090,12,318,"",26,111,105,5,2,3,"","IFN2","42_2090","42_2090_12","IFN2_42_2090_12",10.8,127.323954473516,91.6088417786784
"750646",42,2090,13,337,"",26,133,138,6.5,2,3,"","IFN2","42_2090","42_2090_13","IFN2_42_2090_13",13.55,31.8309886183791,144.20106629518
"750647",42,2090,14,337,"",26,108,106,6,2,3,"","IFN2","42_2090","42_2090_14","IFN2_42_2090_14",10.7,127.323954473516,89.9202357273738
"750648",42,2090,15,354,"",26,138,139,6.5,2,2,"","IFN2","42_2090","42_2090_15","IFN2_42_2090_15",13.85,31.8309886183791,150.657039198307
"750649",42,2090,16,375,"",26,104,108,5.5,2,3,"","IFN2","42_2090","42_2090_16","IFN2_42_2090_16",10.6,127.323954473516,88.2473376393373
"750650",42,2090,17,380,"",26,108,109,5.5,2,3,"","IFN2","42_2090","42_2090_17","IFN2_42_2090_17",10.85,127.323954473516,92.4590352905561
"750651",42,2090,2,9,"",43,77,82,6.5,3,5,"","IFN2","42_2090","42_2090_2","IFN2_42_2090_2",7.95,127.323954473516,49.6391274221272
"750652",42,2090,3,17,"",43,106,94,6.5,3,5,"","IFN2","42_2090","42_2090_3","IFN2_42_2090_3",10,127.323954473516,78.5398163397448
